"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3734","Login with username at min length","chromium","Fri Jul 18 18:38:41 GMT 2025","passed","Fri Jul 18 18:38:45 GMT 2025","Verify the user login with max/min length","e2e-login.spec.ts","",""
"","2189","Login with username in Arabic","chromium","Fri Jul 18 18:40:32 GMT 2025","passed","Fri Jul 18 18:40:34 GMT 2025","Verify the user login with multi-languages","e2e-login.spec.ts","",""
"","2395","Login with username having whitespace at the beginning","chromium","Fri Jul 18 18:38:28 GMT 2025","passed","Fri Jul 18 18:38:30 GMT 2025","Verify the user login with white spaces","e2e-login.spec.ts","",""
"","2504","Login with password having emojis","chromium","Fri Jul 18 18:41:16 GMT 2025","passed","Fri Jul 18 18:41:18 GMT 2025","Verify the user login with emojis","e2e-login.spec.ts","",""
"","2168","Login with username in Chinese","chromium","Fri Jul 18 18:40:27 GMT 2025","passed","Fri Jul 18 18:40:30 GMT 2025","Verify the user login with multi-languages","e2e-login.spec.ts","",""
"","2727","TC_SEARCH_003: Verify search with a single letter","chromium","Fri Jul 18 18:41:41 GMT 2025","passed","Fri Jul 18 18:41:44 GMT 2025","Global Sidebar Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","2214","Login with valid username having special characters","chromium","Fri Jul 18 18:37:59 GMT 2025","passed","Fri Jul 18 18:38:01 GMT 2025","Verify the user login with special characters","e2e-login.spec.ts","",""
"","2667","Login with password in uppercase","chromium","Fri Jul 18 18:39:58 GMT 2025","passed","Fri Jul 18 18:40:00 GMT 2025","Verify the user login with case sensitivity","e2e-login.spec.ts","",""
"","31414","TC_SEARCH_021: Verify search by Job Title","chromium","Fri Jul 18 18:47:03 GMT 2025","broken","Fri Jul 18 18:47:34 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","3472","TC_SEARCH_017: Verify search with an existing Supervisor name","chromium","Fri Jul 18 18:44:29 GMT 2025","passed","Fri Jul 18 18:44:33 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","8517","TC_SEARCH_012: Verify search with an existing employee ID","chromium","Fri Jul 18 18:43:16 GMT 2025","failed","Fri Jul 18 18:43:25 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","2899","TC_SEARCH_007: Verify search with a name that does not exist","chromium","Fri Jul 18 18:41:53 GMT 2025","passed","Fri Jul 18 18:41:55 GMT 2025","Global Sidebar Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","8678","TC_SEARCH_020: Verify search with numbers in Supervisor name","chromium","Fri Jul 18 18:45:49 GMT 2025","failed","Fri Jul 18 18:45:58 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","2227","Login with username having emojis","chromium","Fri Jul 18 18:41:14 GMT 2025","passed","Fri Jul 18 18:41:16 GMT 2025","Verify the user login with emojis","e2e-login.spec.ts","",""
"","2845","TC_SEARCH_002: Verify search with partial tab name","chromium","Fri Jul 18 18:41:38 GMT 2025","passed","Fri Jul 18 18:41:41 GMT 2025","Global Sidebar Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","8735","TC_SEARCH_019: Verify search with special characters in Supervisor name","chromium","Fri Jul 18 18:45:21 GMT 2025","failed","Fri Jul 18 18:45:29 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","2324","Login with password in lowercase","chromium","Fri Jul 18 18:40:25 GMT 2025","passed","Fri Jul 18 18:40:27 GMT 2025","Verify the user login with case sensitivity","e2e-login.spec.ts","",""
"","2536","Login with an invalid password","chromium","Fri Jul 18 18:37:51 GMT 2025","passed","Fri Jul 18 18:37:53 GMT 2025","Verify the user login with invalid account","e2e-login.spec.ts","",""
"","6807","Login with username in uppercase","chromium","Fri Jul 18 18:39:02 GMT 2025","failed","Fri Jul 18 18:39:09 GMT 2025","Verify the user login with case sensitivity","e2e-login.spec.ts","",""
"","6722","Login with mixed case username","chromium","Fri Jul 18 18:39:28 GMT 2025","failed","Fri Jul 18 18:39:34 GMT 2025","Verify the user login with case sensitivity","e2e-login.spec.ts","",""
"","8470","TC_SEARCH_014: Verify search with strings in the Employee ID field","chromium","Fri Jul 18 18:44:13 GMT 2025","failed","Fri Jul 18 18:44:21 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","6563","Login with strong valid password","chromium","Fri Jul 18 18:41:06 GMT 2025","failed","Fri Jul 18 18:41:13 GMT 2025","Verify the password that meets all criteria perfectly","e2e-login.spec.ts","",""
"","2940","Reset password with valid username","chromium","Fri Jul 18 18:40:46 GMT 2025","passed","Fri Jul 18 18:40:49 GMT 2025","Verify the password reset functionality","e2e-login.spec.ts","",""
"","8350","TC_SEARCH_013: Verify search with a non-existing employee ID","chromium","Fri Jul 18 18:43:45 GMT 2025","failed","Fri Jul 18 18:43:53 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","2494","Login with password having SQL injection","chromium","Fri Jul 18 18:40:39 GMT 2025","passed","Fri Jul 18 18:40:42 GMT 2025","Verify the user login with SQL injection","e2e-login.spec.ts","",""
"","2275","Login with invalid username having special characters","chromium","Fri Jul 18 18:38:03 GMT 2025","passed","Fri Jul 18 18:38:05 GMT 2025","Verify the user login with special characters","e2e-login.spec.ts","",""
"","3102","Login with password at max length","chromium","Fri Jul 18 18:38:38 GMT 2025","passed","Fri Jul 18 18:38:41 GMT 2025","Verify the user login with max/min length","e2e-login.spec.ts","",""
"","6583","Login with password with first letter uppercase","chromium","Fri Jul 18 18:40:15 GMT 2025","failed","Fri Jul 18 18:40:22 GMT 2025","Verify the user login with case sensitivity","e2e-login.spec.ts","",""
"","1666","Login with both username and password fields empty","chromium","Fri Jul 18 18:37:57 GMT 2025","passed","Fri Jul 18 18:37:59 GMT 2025","Verify the user leaves empty fields","e2e-login.spec.ts","",""
"","2931","Login with password at min length","chromium","Fri Jul 18 18:38:45 GMT 2025","passed","Fri Jul 18 18:38:47 GMT 2025","Verify the user login with max/min length","e2e-login.spec.ts","",""
"","3486","TC_SEARCH_016: Verify search by Include","chromium","Fri Jul 18 18:44:26 GMT 2025","passed","Fri Jul 18 18:44:29 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","2530","Login with an invalid username","chromium","Fri Jul 18 18:37:48 GMT 2025","passed","Fri Jul 18 18:37:51 GMT 2025","Verify the user login with invalid account","e2e-login.spec.ts","",""
"","2573","Login with password having whitespace at the end","chromium","Fri Jul 18 18:38:30 GMT 2025","passed","Fri Jul 18 18:38:33 GMT 2025","Verify the user login with white spaces","e2e-login.spec.ts","",""
"","2233","Login with valid password having special characters","chromium","Fri Jul 18 18:38:01 GMT 2025","passed","Fri Jul 18 18:38:03 GMT 2025","Verify the user login with special characters","e2e-login.spec.ts","",""
"","2834","TC_SEARCH_006: Verify search with mixed case","chromium","Fri Jul 18 18:41:50 GMT 2025","passed","Fri Jul 18 18:41:53 GMT 2025","Global Sidebar Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","8507","TC_SEARCH_010: Verify search with an existing employee name","chromium","Fri Jul 18 18:42:20 GMT 2025","failed","Fri Jul 18 18:42:29 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","2858","TC_SEARCH_004: Verify search with full lowercase","chromium","Fri Jul 18 18:41:44 GMT 2025","passed","Fri Jul 18 18:41:47 GMT 2025","Global Sidebar Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","2566","Login with password having XSS attack","chromium","Fri Jul 18 18:40:44 GMT 2025","passed","Fri Jul 18 18:40:46 GMT 2025","Verify the user login with XSS attack","e2e-login.spec.ts","",""
"","2155","Login with username having XSS attack","chromium","Fri Jul 18 18:40:42 GMT 2025","passed","Fri Jul 18 18:40:44 GMT 2025","Verify the user login with XSS attack","e2e-login.spec.ts","",""
"","2191","Login with username having SQL injection","chromium","Fri Jul 18 18:40:37 GMT 2025","passed","Fri Jul 18 18:40:39 GMT 2025","Verify the user login with SQL injection","e2e-login.spec.ts","",""
"","2268","Login with username at max length","chromium","Fri Jul 18 18:38:35 GMT 2025","passed","Fri Jul 18 18:38:38 GMT 2025","Verify the user login with max/min length","e2e-login.spec.ts","",""
"","8459","TC_SEARCH_011: Verify search with a non-existing employee name","chromium","Fri Jul 18 18:42:48 GMT 2025","failed","Fri Jul 18 18:42:57 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","32257","Login with valid credentials successfully","chromium","Fri Jul 18 18:37:15 GMT 2025","broken","Fri Jul 18 18:37:47 GMT 2025","Verify the user can login with valid account","e2e-login.spec.ts","",""
"","2413","Login with username with first letter uppercase","chromium","Fri Jul 18 18:39:10 GMT 2025","passed","Fri Jul 18 18:39:12 GMT 2025","Verify the user login with case sensitivity","e2e-login.spec.ts","",""
"","2583","Login with password having whitespace at the beginning","chromium","Fri Jul 18 18:38:33 GMT 2025","passed","Fri Jul 18 18:38:35 GMT 2025","Verify the user login with white spaces","e2e-login.spec.ts","",""
"","2840","TC_SEARCH_001: Verify search with exact tab name","chromium","Fri Jul 18 18:41:36 GMT 2025","passed","Fri Jul 18 18:41:38 GMT 2025","Global Sidebar Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
"","2514","Login with password in Arabic","chromium","Fri Jul 18 18:40:34 GMT 2025","passed","Fri Jul 18 18:40:37 GMT 2025","Verify the user login with multi-languages","e2e-login.spec.ts","",""
"","11952","should allow adding a new employee and then successfully searching for them","chromium","Fri Jul 18 18:41:24 GMT 2025","passed","Fri Jul 18 18:41:36 GMT 2025","PIM - Add Employee","PIM/addEmployee.e2e.spec.ts","",""
"","2516","Login with password in Chinese","chromium","Fri Jul 18 18:40:30 GMT 2025","passed","Fri Jul 18 18:40:32 GMT 2025","Verify the user login with multi-languages","e2e-login.spec.ts","",""
"","1827","Login with empty username","chromium","Fri Jul 18 18:37:53 GMT 2025","passed","Fri Jul 18 18:37:55 GMT 2025","Verify the user leaves empty fields","e2e-login.spec.ts","",""
"","2353","Cancel reset password","chromium","Fri Jul 18 18:40:49 GMT 2025","passed","Fri Jul 18 18:40:52 GMT 2025","Verify the password reset functionality","e2e-login.spec.ts","",""
"","3831","TC_SEARCH_015: Verify search by Employment Status","chromium","Fri Jul 18 18:44:22 GMT 2025","passed","Fri Jul 18 18:44:26 GMT 2025","PIM Search Functionality","PIM/searchEmployee.e2e.spec.ts","",""
