"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6162","Login with username in lowercase","chromium","Fri Jul 18 05:41:46 GMT 2025","failed","Fri Jul 18 05:41:53 GMT 2025","Verify the user login with case sensitivity","e2e-login.spec.ts","",""
"","1815","Login with password at max length","chromium","Fri Jul 18 05:40:44 GMT 2025","passed","Fri Jul 18 05:40:45 GMT 2025","Verify the user login with max/min length","e2e-login.spec.ts","",""
"","2168","Login with username having whitespace at the beginning","chromium","Fri Jul 18 05:40:36 GMT 2025","passed","Fri Jul 18 05:40:38 GMT 2025","Verify the user login with white spaces","e2e-login.spec.ts","",""
"","1160","Login with both username and password fields empty","chromium","Fri Jul 18 05:40:09 GMT 2025","passed","Fri Jul 18 05:40:10 GMT 2025","Verify the user leaves empty fields","e2e-login.spec.ts","",""
"","2216","Reset password with valid username","chromium","Fri Jul 18 05:42:33 GMT 2025","passed","Fri Jul 18 05:42:36 GMT 2025","Verify the password reset functionality","e2e-login.spec.ts","",""
"","1883","Login with password having XSS attack","chromium","Fri Jul 18 05:42:32 GMT 2025","passed","Fri Jul 18 05:42:33 GMT 2025","Verify the user login with XSS attack","e2e-login.spec.ts","",""
"","6040","Login with username in uppercase","chromium","Fri Jul 18 05:41:03 GMT 2025","failed","Fri Jul 18 05:41:09 GMT 2025","Verify the user login with case sensitivity","e2e-login.spec.ts","",""
"","1935","Login with password having SQL injection","chromium","Fri Jul 18 05:42:28 GMT 2025","passed","Fri Jul 18 05:42:30 GMT 2025","Verify the user login with SQL injection","e2e-login.spec.ts","",""
"","1084","Login with empty password","chromium","Fri Jul 18 05:40:08 GMT 2025","passed","Fri Jul 18 05:40:09 GMT 2025","Verify the user leaves empty fields","e2e-login.spec.ts","",""
"","1851","Login with password in Chinese","chromium","Fri Jul 18 05:42:21 GMT 2025","passed","Fri Jul 18 05:42:23 GMT 2025","Verify the user login with multi-languages","e2e-login.spec.ts","",""
"","1507","Login with invalid username having special characters","chromium","Fri Jul 18 05:40:14 GMT 2025","passed","Fri Jul 18 05:40:15 GMT 2025","Verify the user login with special characters","e2e-login.spec.ts","",""
"","1619","Login with valid credentials successfully","chromium","Fri Jul 18 05:40:01 GMT 2025","passed","Fri Jul 18 05:40:03 GMT 2025","Verify the user can login with valid account","e2e-login.spec.ts","",""
"","1539","Login with username at min length","chromium","Fri Jul 18 05:40:45 GMT 2025","passed","Fri Jul 18 05:40:47 GMT 2025","Verify the user login with max/min length","e2e-login.spec.ts","",""
"","1769","Login with mixed case password","chromium","Fri Jul 18 05:42:16 GMT 2025","passed","Fri Jul 18 05:42:18 GMT 2025","Verify the user login with case sensitivity","e2e-login.spec.ts","",""
"","1685","Login with valid username having special characters","chromium","Fri Jul 18 05:40:10 GMT 2025","passed","Fri Jul 18 05:40:12 GMT 2025","Verify the user login with special characters","e2e-login.spec.ts","",""
"","6121","Login with strong valid password","chromium","Fri Jul 18 05:42:52 GMT 2025","failed","Fri Jul 18 05:42:58 GMT 2025","Verify the password that meets all criteria perfectly","e2e-login.spec.ts","",""
"","1671","Login with username in Chinese","chromium","Fri Jul 18 05:42:19 GMT 2025","passed","Fri Jul 18 05:42:21 GMT 2025","Verify the user login with multi-languages","e2e-login.spec.ts","",""
"","6225","Login with username having whitespace at the end","chromium","Fri Jul 18 05:40:29 GMT 2025","failed","Fri Jul 18 05:40:35 GMT 2025","Verify the user login with white spaces","e2e-login.spec.ts","",""
"","1911","Login with password having whitespace at the beginning","chromium","Fri Jul 18 05:40:40 GMT 2025","passed","Fri Jul 18 05:40:42 GMT 2025","Verify the user login with white spaces","e2e-login.spec.ts","",""
"","1719","Cancel reset password","chromium","Fri Jul 18 05:42:36 GMT 2025","passed","Fri Jul 18 05:42:37 GMT 2025","Verify the password reset functionality","e2e-login.spec.ts","",""
"","1836","Login with password having whitespace at the end","chromium","Fri Jul 18 05:40:38 GMT 2025","passed","Fri Jul 18 05:40:40 GMT 2025","Verify the user login with white spaces","e2e-login.spec.ts","",""
"","1689","Login with an invalid username","chromium","Fri Jul 18 05:40:03 GMT 2025","passed","Fri Jul 18 05:40:05 GMT 2025","Verify the user login with invalid account","e2e-login.spec.ts","",""
"","1142","Login with empty username","chromium","Fri Jul 18 05:40:07 GMT 2025","passed","Fri Jul 18 05:40:08 GMT 2025","Verify the user leaves empty fields","e2e-login.spec.ts","",""
"","6023","Login with password with first letter uppercase","chromium","Fri Jul 18 05:42:09 GMT 2025","failed","Fri Jul 18 05:42:15 GMT 2025","Verify the user login with case sensitivity","e2e-login.spec.ts","",""
"","1865","Login with password at min length","chromium","Fri Jul 18 05:40:47 GMT 2025","passed","Fri Jul 18 05:40:49 GMT 2025","Verify the user login with max/min length","e2e-login.spec.ts","",""
